representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
mysqli,4,mysqli,4,4,['mysqli']
weak references,3,weak references,3,3,['weak references']
languagefeature,2,languagefeature,2,2,['languagefeature']
constant,7,constant,7,7,['constant']
expat,2,expat,2,2,['expat']
symfony,3,symfony,3,3,['symfony']
garbage collection,29,garbage collection,29,29,['garbage collection']
cli server,3,cli server,3,3,['cli server']
errorhandling,2,errorhandling,2,2,['errorhandling']
range function,2,range function,2,2,['range function']
generic functions,5,generic functions,5,5,['generic functions']
function pointer,8,function pointer,8,11,"['function pointer', 'function pointers']"
futex,2,futex,2,2,['futex']
preprocessor,2,preprocessor,2,2,['preprocessor']
target platform,2,target platform,2,4,"['target platform', 'target os']"
tokenizer,4,tokenizer,4,6,"['tokenizer', 'tokenization']"
destructuring,4,destructuring,4,4,['destructuring']
autodoc,5,autodoc,5,5,['autodoc']
transitive analysis,4,transitive analysis,4,4,['transitive analysis']
incremental build,5,incremental build,5,5,['incremental build']
audit,6,audit,6,6,['audit']
operating system,3,operating system,3,3,['operating system']
std.progress,2,std.progress,2,2,['std.progress']
objcopy,2,objcopy,2,2,['objcopy']
feature detection,3,feature detection,3,3,['feature detection']
stmt summary,2,stmt summary,2,2,['stmt summary']
reorganize,2,reorganization,6,8,"['reorganize', 'reorganization']"
mysql protocol,2,mysql protocol,2,2,['mysql protocol']
sql compatibility,2,sql compatibility,2,2,['sql compatibility']
lightning import,2,lightning import,2,2,['lightning import']
conflict resolution,12,conflict resolution,12,12,['conflict resolution']
estimation,5,estimation,5,5,['estimation']
log backup,2,log backup,2,2,['log backup']
advancer,2,advancer,2,2,['advancer']
region error,2,region error,2,2,['region error']
task management,13,task management,13,13,['task management']
execution plan,6,execution plan,6,6,['execution plan']
linearizability,4,linearizability,4,4,['linearizability']
async load,2,async load,2,2,['async load']
runtime filter,2,runtime filter,2,2,['runtime filter']
pitr,3,pitr,3,3,['pitr']
reorganize partition,2,reorganize partition,2,2,['reorganize partition']
reorg,3,reorg,3,3,['reorg']
insert,4,insert,4,4,['insert']
dump,5,dump,5,5,['dump']
partition pruning,3,partition pruning,3,3,['partition pruning']
meta data,2,meta data,2,2,['meta data']
data inconsistency,6,data inconsistency,6,6,['data inconsistency']
sync load,3,sync load,3,3,['sync load']
test flakiness,3,test flakiness,3,3,['test flakiness']
compaction,3,compaction,3,3,['compaction']
badger,2,badger,2,2,['badger']
slow log,3,slow log,3,3,['slow log']
primary key,5,primary key,5,5,['primary key']
read engines,2,read engines,2,2,['read engines']
decode,3,decode,3,3,['decode']
sql function,11,sql function,11,11,['sql function']
admin,2,admin,2,2,['admin']
client api,2,client api,2,4,"['client api', 'api client']"
data accuracy,2,data accuracy,2,2,['data accuracy']
user management,11,user management,11,11,['user management']
goroutine leak,5,goroutine leak,5,5,['goroutine leak']
testkit,2,testkit,2,2,['testkit']
sql query,4,sql query,4,4,['sql query']
data retrieval,3,data retrieval,3,3,['data retrieval']
stale read,3,stale read,3,3,['stale read']
mutation,3,mutation,3,3,['mutation']
system variables,2,system variables,2,2,['system variables']
mem,2,mem,2,2,['mem']
hint,2,hint,2,2,['hint']
pd api,2,pd api,2,2,['pd api']
query result,4,query result,4,4,['query result']
cluster level,2,cluster level,2,2,['cluster level']
schema migration,2,schema migration,2,2,['schema migration']
batch mode,3,batch mode,3,3,['batch mode']
database error,2,sql error,15,20,"['sql error', 'database issue', 'database error']"
memdb,2,memdb,2,2,['memdb']
location,2,location,2,2,['location']
index join,3,index join,3,3,['index join']
column pruning,2,column pruning,2,2,['column pruning']
schema tracker,2,schema tracker,2,2,['schema tracker']
tidb lightning,2,tidb lightning,2,2,['tidb lightning']
session management,17,session management,17,17,['session management']
external storage,2,external storage,2,2,['external storage']
delete,3,delete,3,5,"['delete', 'deletion']"
tablesample,2,tablesample,2,2,['tablesample']
tracker,2,tracker,2,2,['tracker']
async merge,3,async merge,3,3,['async merge']
replace into,2,replace into,2,2,['replace into']
logical plan,6,logical plan,6,6,['logical plan']
cost estimation,2,cost estimation,2,2,['cost estimation']
pdms,2,pdms,2,2,['pdms']
system table,2,system table,2,4,"['system table', 'system tables']"
parquet,2,parquet,2,2,['parquet']
ticdc,2,ticdc,2,2,['ticdc']
changefeed,2,changefeed,2,2,['changefeed']
elt,2,elt,2,2,['elt']
distinct,4,distinct,4,4,['distinct']
bazel,2,bazel,2,2,['bazel']
charclass,2,charclass,2,2,['charclass']
virtual text,3,virtual text,3,3,['virtual text']
plugin integration,4,plugin integration,4,4,['plugin integration']
loclist,2,loclist,2,2,['loclist']
plugin interaction,4,plugin interaction,4,4,['plugin interaction']
callback,4,callback,4,4,['callback']
plugin compatibility,3,plugin compatibility,3,3,['plugin compatibility']
motion,2,movement,6,8,"['motion', 'movement']"
desktop integration,2,desktop integration,2,2,['desktop integration']
marker,2,markers,4,6,"['marker', 'markers']"
ctags,2,ctags,2,2,['ctags']
options,7,options,7,12,"['options', 'option']"
viml,2,viml,2,2,['viml']
matchit,2,matchit,2,2,['matchit']
spell checking,2,spell check,5,7,"['spell checking', 'spell check']"
command block,2,command block,2,2,['command block']
mappings,2,mappings,2,2,['mappings']
boolean expressions,2,boolean expressions,2,2,['boolean expressions']
function behavior,7,function behavior,7,7,['function behavior']
c,16,c,16,16,['c']
vimrc,2,vimrc,2,2,['vimrc']
less mode,2,less mode,2,2,['less mode']
search and replace,2,search and replace,2,2,['search and replace']
ftplugin,4,ftplugin,4,4,['ftplugin']
echomsg,2,echomsg,2,2,['echomsg']
spring,359,spring,359,359,['spring']
ice,409,ice,409,423,"['ice', ' ice ', 'ice ']"
performance issues,2,performance issue,92,97,"['performance issue', 'slow performance', 'performance issues']"
deep learning,59,deep learning,59,59,['deep learning']
programming language,49,programming language,49,49,['programming language']
ghidra,47,ghidra,47,47,['ghidra']
type: feature request,45,type: feature request,45,55,"['type: feature request', 'type:feature request']"
bug report,42,bug report,42,42,['bug report']
development,37,development,37,37,['development']
machine learning,38,machine learning,38,38,['machine learning']
spring projects,27,spring projects,27,27,['spring projects']
performance optimization,25,performance optimization,25,31,"['performance optimization', 'performance improvement']"
distributed system,17,distributed computing,22,45,"['distributed computing', 'distributed system', 'distributed systems']"
query language,22,query language,22,22,['query language']
domain:testing,8,domain: testing,19,29,"['domain: testing', 'domain:testing', 'domain/testing']"
deno cli,19,deno cli,19,21,"['deno cli', 'domain: deno cli']"
qa,20,qa,20,20,['qa']
process management,25,process management,25,25,['process management']
generic programming,17,generic programming,17,19,"['generic programming', 'generic code']"
programming,16,programming,16,16,['programming']
go standard library,16,go standard library,16,16,['go standard library']
memory issue,21,memory issue,21,45,"['memory issue', 'memory issues', 'out of memory', 'memory error']"
attention mechanism,30,attention mechanism,30,32,"['attention mechanism', 'attention mechanisms']"
java ee,26,java ee,26,26,['java ee']
domain: documentation,15,domain: documentation,15,20,"['domain: documentation', 'domain:documentation']"
go build,15,go build,15,15,['go build']
tracking issue,16,tracking issue,16,16,['tracking issue']
jit compilation,19,jit compilation,19,22,"['jit compilation', 'jit compiler']"
hugo,15,hugo,15,15,['hugo']
productivity,14,productivity,14,14,['productivity']
best practices,17,best practices,17,30,"['best practices', 'best practice']"
language bug,14,language bug,14,17,"['language bug', 'language issue']"
data mismatch,22,data mismatch,22,22,['data mismatch']
sync issue,26,sync issue,26,32,"['sync issue', 'sync failure']"
reliability,16,reliability,16,16,['reliability']
configuration issue,17,configuration issue,17,17,['configuration issue']
windows terminal,16,windows terminal,16,16,['windows terminal']
binary analysis,13,binary analysis,13,16,"['binary analysis', 'binaryanalysis']"
memory allocation,16,memory allocation,16,16,['memory allocation']
go command,15,go command,15,15,['go command']
out of bounds,14,out of bounds,14,14,['out of bounds']
text processing,12,text processing,12,12,['text processing']
web development,11,web development,11,11,['web development']
go compiler,12,go compiler,12,12,['go compiler']
cache management,15,cache management,15,20,"['cache management', 'cache control']"
unsupported operation,14,unsupported operation,14,14,['unsupported operation']
copy paste,13,copy paste,13,13,['copy paste']
quality,10,quality,10,10,['quality']
text manipulation,10,text manipulation,10,10,['text manipulation']
software engineering,2,software development,10,12,"['software development', 'software engineering']"
go stdlib,10,go stdlib,10,10,['go stdlib']
command line options,11,command line options,11,14,"['command line options', 'cli options']"
domain:performance,3,domain: performance,10,13,"['domain: performance', 'domain:performance']"
library maintenance,8,library management,10,18,"['library management', 'library maintenance']"
numerical stability,10,numerical stability,10,10,['numerical stability']
aspect oriented programming,10,aspect oriented programming,10,10,['aspect oriented programming']
spring expression,12,spring expression,12,18,"['spring expression', 'spring expression language']"
software reverse engineering,2,reverse engineering,10,12,"['reverse engineering', 'software reverse engineering']"
note taking,10,note taking,10,10,['note taking']
julia core,11,julia core,11,11,['julia core']
domain: api,9,domain: api,9,9,['domain: api']
connection issue,10,connection issue,10,10,['connection issue']
go language server,10,go language server,10,10,['go language server']
area/tools,9,area/tools,9,9,['area/tools']
memory model,10,memory model,10,10,['memory model']
random number generator,2,random number generation,11,13,"['random number generation', 'random number generator']"
lifetime issues,8,lifetime issue,17,25,"['lifetime issue', 'lifetime issues']"
simplification,17,simplification,17,17,['simplification']
domain:ci,9,domain:ci,9,12,"['domain:ci', 'domain: ci']"
buffer management,18,buffer management,18,18,['buffer management']
conformance,8,conformance,8,8,['conformance']
domain:build,8,domain:build,8,19,"['domain:build', 'domain: build', 'domain:build tool', 'domain: build tool']"
text input,11,text input,11,11,['text input']
compatibility issue,11,compatibility issue,11,11,['compatibility issue']
help system,11,help system,11,11,['help system']
windows support,8,windows support,8,8,['windows support']
guidelines,10,guidelines,10,10,['guidelines']
notes,8,notes,8,8,['notes']
storage engine,8,storage engine,8,8,['storage engine']
desktop app,7,desktop app,7,12,"['desktop app', 'desktop application']"
vscode api,7,vscode api,7,7,['vscode api']
go toolchain,7,go toolchain,7,7,['go toolchain']
language standards,7,language standards,7,9,"['language standards', 'language standard']"
nil pointer dereference,7,nil pointer dereference,7,10,"['nil pointer dereference', 'nil pointer']"
package issue,7,package issue,7,7,['package issue']
language implementation,7,language implementation,7,7,['language implementation']
numerical,7,numerical,7,7,['numerical']
scalability,11,scalability,11,11,['scalability']
upgrade issue,18,upgrade issue,18,20,"['upgrade issue', 'upgrade issues']"
software,7,software,7,7,['software']
java support,7,java support,7,7,['java support']
domain:java,7,domain:java,7,10,"['domain:java', 'domain: java']"
repository management,9,repository management,9,9,['repository management']
php internal,7,php internal,7,7,['php internal']
theming,6,theming,6,6,['theming']
checkbox,8,checkbox,8,8,['checkbox']
quality of life,6,quality of life,6,6,['quality of life']
text editing,7,text editing,7,7,['text editing']
static site generation,6,static site generation,6,6,['static site generation']
go/packages,6,go packages,7,13,"['go/packages', 'go packages']"
domain: go,4,domain/go,6,15,"['domain/go', 'domain: gopls', 'domain: go']"
compiler flags,6,compiler flags,6,6,['compiler flags']
domain: tooling,6,domain: tooling,6,6,['domain: tooling']
determinism,7,determinism,7,10,"['determinism', 'non determinism']"
go version,16,go version,16,16,['go version']
language extensions,6,language extensions,6,8,"['language extensions', 'language extension']"
deprecation warning,7,deprecation warning,7,7,['deprecation warning']
core library,4,core lib,6,12,"['core lib', 'core library', 'core libraries']"
windows issue,6,windows issue,6,6,['windows issue']
panicking,14,panicking,14,14,['panicking']
deno runtime,7,deno runtime,7,7,['deno runtime']
core language,7,core language,7,7,['core language']
pytorch export,6,pytorch export,6,6,['pytorch export']
neural networks,6,neural networks,6,8,"['neural networks', 'neural network']"
backward pass,9,backward pass,9,9,['backward pass']
evaluation,6,evaluation,6,6,['evaluation']
torch distributed,6,torch distributed,6,6,['torch distributed']
device management,6,device management,6,6,['device management']
domain: python,6,domain: python,6,6,['domain: python']
bitcoin,7,bitcoin,7,7,['bitcoin']
domain:gradle,6,domain:gradle,6,6,['domain:gradle']
note management,7,note management,7,7,['note management']
vim feature,7,vim feature,7,15,"['vim feature', 'vim features', 'vim functionality']"
path resolution,18,path resolution,18,18,['path resolution']
network issue,19,network issue,19,23,"['network issue', 'network error']"
incompatibility,7,incompatibility,7,7,['incompatibility']
domain: nodejs,5,domain: nodejs,5,5,['domain: nodejs']
vscode internal,5,vscode internal,5,5,['vscode internal']
keyboard input,6,keyboard input,6,10,"['keyboard input', 'keyboard interaction']"
domain:ui,5,domain:ui,5,12,"['domain:ui', 'domain: ui', 'domain: user interface']"
cursor position,5,cursor position,5,5,['cursor position']
ux improvement,10,ux improvement,10,10,['ux improvement']
path issue,15,path issue,15,18,"['path issue', 'path issues']"
domain/cryptography,3,domain/crypto,5,13,"['domain/crypto', 'domain: crypto', 'domain/cryptography', 'domain: cryptography']"
go lang,8,go lang,8,8,['go lang']
file transfer,6,file transfer,6,6,['file transfer']
go/build,5,go/build,5,5,['go/build']
constraint,11,constraint,11,21,"['constraint', 'constraints']"
